"","NUM","PAYS","PROV","ZS","POP","NUMSEM","DEBUTSEM","MALADIE","C011MOIS","D011MOIS","C1259MOIS","D1259MOIS","C5ANSP","D5ANSP","CASAGEINC","DECAGEINC","TOTALCAS","TOTALDECES","LETAL","ATTAQ","RecStatus","UniqueKey"
"534","RDCKINLIN28","RDC","KINSHASA","LINGWALA",97732,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,0,0,2,0,0,2,1,7695
"535","RDCKINKLD28","RDC","KINSHASA","KALAMU II",147894,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,4,0,0,0,4,0,0,2.7,1,7728
"536","RDCKINMSU28","RDC","KINSHASA","MASINA I",379527,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,4,0,0,0,5,0,0,1.3,1,7734
"537","RDCKINMAK27","RDC","KINSHASA","MAKALA",340104,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.6,1,7599
"538","RDCKINLEM27","RDC","KINSHASA","LEMBA",331042,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,4,0,0,0,4,0,0,1.2,1,7609
"539","RDCKINKLU27","RDC","KINSHASA","KALAMU I",165697,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.6,1,7633
"540","RDCKINKGB27","RDC","KINSHASA","KINGABWA",238202,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.8,1,7634
"541","RDCKINKIS27","RDC","KINSHASA","KISENSO",491985,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,4,0,0,0,4,0,0,0.8,1,7635
"542","RDCKINBIY27","RDC","KINSHASA","BIYELA",255678,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,5,0,0,0,5,0,0,2,1,7636
"543","RDCKINKIK27","RDC","KINSHASA","KIKIMI",292158,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.3,1,7637
"544","RDCKINKGS27","RDC","KINSHASA","KINGASANI",251373,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,4,0,0,0,4,0,0,1.6,1,7638
"545","RDCKINMLD27","RDC","KINSHASA","MALUKU II",74808,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,2.7,1,7639
"546","RDCKINMSD27","RDC","KINSHASA","MASINA II",313423,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,7640
"547","RDCKINNDJ27","RDC","KINSHASA","NDJILI",365847,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,5,0,0,0,5,0,0,1.4,1,7641
"548","RDCKINNSE27","RDC","KINSHASA","NSELE",382488,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,7642
"549","RDCKINSEL27","RDC","KINSHASA","SELEMBAO",395476,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,7643
"550","RDCKINBAR27","RDC","KINSHASA","BARUMBU",172524,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.6,1,7644
"551","RDCKINBIO27","RDC","KINSHASA","BINZA-OZONE",425134,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,0,0,0,3,0,0,0.7,1,7645
"552","RDCKINGOM27","RDC","KINSHASA","GOMBE",101237,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,2,1,7646
"553","RDCKINMSU27","RDC","KINSHASA","MASINA I",379527,27,"04/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,NA,1,0,0,0.3,1,7647
"554","RDCKINBAR28","RDC","KINSHASA","BARUMBU",172524,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.6,1,7669
"555","RDCKINBIO28","RDC","KINSHASA","BINZA-OZONE",425134,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,5,0,0,0,0,0,5,0,0,1.2,1,7703
"556","RDCKINPOL28","RDC","KINSHASA","LUFUNGULA",145207,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.7,1,7709
"557","RDCKINMAK28","RDC","KINSHASA","MAKALA",340104,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,7738
"558","RDCKINKIM28","RDC","KINSHASA","KIMBANSEKE",319562,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.6,1,7743
"559","RDCKINBUM28","RDC","KINSHASA","BUMBU",383675,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,2,0,0,0,0,0,2,0,0,0.5,1,7747
"560","RDCKINSEL28","RDC","KINSHASA","SELEMBAO",395476,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,7754
"561","RDCKINKGS28","RDC","KINSHASA","KINGASANI",251373,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.4,1,7774
"562","RDCKINMSD28","RDC","KINSHASA","MASINA II",313423,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,2,0,0,0,3,0,0,1,1,7775
"563","RDCKINNDJ28","RDC","KINSHASA","NDJILI",365847,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,9,0,0,0,9,0,0,2.5,1,7776
"564","RDCKINNSE28","RDC","KINSHASA","NSELE",382488,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.3,1,7777
"565","RDCKINBIM28","RDC","KINSHASA","BINZA-METEO",456137,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.4,1,7778
"566","RDCKINKIN28","RDC","KINSHASA","KINSHASA",190144,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.5,1,7779
"567","RDCKINLIN28","RDC","KINSHASA","LINGWALA",97732,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,3,0,0,0,0,0,3,0,0,3.1,1,7780
"568","RDCKINMGD28","RDC","KINSHASA","MONT-NGAFULA II",164242,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,6,0,0,0,6,0,0,3.7,1,7781
"569","RDCKINMLU28","RDC","KINSHASA","MALUKU I",NA,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,NA,1,7785
"570","RDCKINMAK29","RDC","KINSHASA","MAKALA",340104,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.6,1,7853
"571","RDCKINMSD29","RDC","KINSHASA","MASINA II",313423,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.6,1,7857
"572","RDCKINMGU28","RDC","KINSHASA","MONT-NGAFULA I",280358,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,0,0,2,0,0,0.7,1,7758
"573","RDCKINLIM28","RDC","KINSHASA","LIMETE",213270,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,3,0,0,0,4,0,0,1.9,1,7765
"574","RDCKINKLU28","RDC","KINSHASA","KALAMU I",165697,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.6,1,7767
"575","RDCKINKIS28","RDC","KINSHASA","KISENSO",491985,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,4,0,0,0,4,0,0,0.8,1,7768
"576","RDCKINLEM28","RDC","KINSHASA","LEMBA",331042,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,2,0,0,0,0,0,2,0,0,0.6,1,7769
"577","RDCKINNGA28","RDC","KINSHASA","NGABA",206710,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,1,1,7770
"578","RDCKINNGI28","RDC","KINSHASA","NGIRI-NGIRI",184308,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,3,0,0,0,0,0,3,0,0,1.6,1,7771
"579","RDCKINKIK28","RDC","KINSHASA","KIKIMI",292158,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,2,0,0,0,0,0,2,0,0,0.7,1,7772
"580","RDCKINKIM28","RDC","KINSHASA","KIMBANSEKE",319562,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,0,0,0,3,0,0,0.9,1,7773
"581","RDCKINLIN29","RDC","KINSHASA","LINGWALA",97732,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,1,1,7800
"582","RDCKINBIO29","RDC","KINSHASA","BINZA-OZONE",425134,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.2,1,7803
"583","RDCKINNGA29","RDC","KINSHASA","NGABA",206710,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,2,0,0,0,0,0,2,0,0,1,1,7834
"584","RDCKINBUM29","RDC","KINSHASA","BUMBU",383675,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,2,0,0,0,0,0,2,0,0,0.5,1,7867
"585","RDCKINLUF29","RDC","KINSHASA","LUFUNGULA",145207,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.7,1,7869
"586","RDCKINKIN29","RDC","KINSHASA","KISENSO",491985,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,3,0,6,0,0,0,9,0,0,1.8,1,7898
"587","RDCKINLEM29","RDC","KINSHASA","LEMBA",331042,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,8,0,0,0,8,0,0,2.4,1,7899
"588","RDCKINLIM29","RDC","KINSHASA","LIMETE",213270,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.5,1,7900
"589","RDCKINNGA29","RDC","KINSHASA","NGABA",206710,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.5,1,7901
"590","RDCKINNGI29","RDC","KINSHASA","NGIRI-NGIRI",184308,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,3,0,0,0,0,0,3,0,0,1.6,1,7902
"591","RDCKINBIY29","RDC","KINSHASA","BIYELA",255678,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.4,1,7903
"592","RDCKINKIM29","RDC","KINSHASA","KIMBANSEKE",319562,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.6,1,7904
"593","RDCKINMLU29","RDC","KINSHASA","MALUKU I",204337,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,7905
"594","RDCKINMSU29","RDC","KINSHASA","MASINA I",379527,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,0,0,0,3,0,0,0.8,1,7906
"595","RDCKINNDJ29","RDC","KINSHASA","NDJILI",365847,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,2,0,4,0,0,0,6,0,0,1.6,1,7907
"596","RDCKINSEL29","RDC","KINSHASA","NSELE",382488,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,4,0,0,0,4,0,0,1,1,7908
"597","RDCKINBAN29","RDC","KINSHASA","BANDALUNGWA",206435,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,7909
"598","RDCKINBAR29","RDC","KINSHASA","BARUMBU",172524,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.6,1,7910
"599","RDCKINBIM29","RDC","KINSHASA","BINZA-METEO",456137,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,0,0,0,3,0,0,0.7,1,7911
"600","RDCKINGOM29","RDC","KINSHASA","GOMBE",101237,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,1,1,7912
"601","RDCKINKIN29","RDC","KINSHASA","KINSHASA",190144,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,1.1,1,7913
"602","RDCKINMGU29","RDC","KINSHASA","MONT-NGAFULA I",280358,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.4,1,7914
"603","RDCKINNSE30","RDC","KINSHASA","NSELE",382488,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.3,1,7939
"604","RDCKINGOM30","RDC","KINSHASA","GOMBE",101237,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,1,1,7943
"605","RDCKINBAR30","RDC","KINSHASA","BARUMBU",172524,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.6,1,7947
"606","RDCKINMLU30","RDC","KINSHASA","MALUKU I",204337,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,0,0,2,0,0,1,1,7971
"607","RDCKINMGD30","RDC","KINSHASA","MONT-NGAFULA II",164242,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,0,0,2,0,0,1.2,1,7978
"608","RDCKINLIM30","RDC","KINSHASA","LIMETE",213270,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,2,0,3,0,0,0,5,0,0,2.3,1,7985
"609","RDCKINSEL30","RDC","KINSHASA","SELEMBAO",395476,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.3,1,8011
"610","RDCKINSEL29","RDC","KINSHASA","SELEMBAO",395476,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.3,1,7881
"611","RDCKINKIK29","RDC","KINSHASA","KIKIMI",292158,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,0,0,2,0,0,0.7,1,7892
"612","RDCKINMGD29","RDC","KINSHASA","MONT-NGAFULA II",164242,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.6,1,7915
"613","RDCKINSEL29","RDC","KINSHASA","SELEMBAO",395476,29,"07/18/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,7916
"614","RDCKINNGA30","RDC","KINSHASA","NGABA",206710,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,5,0,0,0,5,0,0,2.4,1,7925
"615","RDCKINMSD30","RDC","KINSHASA","MASINA II",313423,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,0,0,0,3,0,0,1,1,7929
"616","RDCKINMSU30","RDC","KINSHASA","MASINA I",379527,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,7959
"617","RDCKINKLD30","RDC","KINSHASA","KALAMU II",147894,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.7,1,7967
"618","RDCKINKIS30","RDC","KINSHASA","KISENSO",491985,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,3,0,1,0,0,0,4,0,0,0.8,1,7989
"619","RDCKINKIM30","RDC","KINSHASA","KIMBANSEKE",319562,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.6,1,7993
"620","RDCKINKIK30","RDC","KINSHASA","KIKIMI",292158,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,2,0,2,0,0,0,4,0,0,1.4,1,8003
"621","RDCKINKGS30","RDC","KINSHASA","KINGASANI",251373,30,"07/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.4,1,8024
"622","RDCKINNGI28","RDC","KINSHASA","NGIRI-NGIRI",184308,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,0,0,0,3,0,0,1.6,1,8028
"623","RDCKINMGU30","RDC","KINSHASA","MONT-NGAFULA I",280358,30,"07/30/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.7,1,8036
"624","RDCKINKIK31","RDC","KINSHASA","KIKIMI",292158,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,8066
"625","RDCKINKTB31","RDC","KINSHASA","KINTAMBO",118898,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,2,0,1,0,0,0,3,0,0,2.5,1,8070
"626","RDCKINNGI27","RDC","KINSHASA","NGIRI-NGIRI",184308,27,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,8094
"627","RDCKINNGI30","RDC","KINSHASA","NGIRI-NGIRI",184308,30,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,8099
"628","RDCKINNSE31","RDC","KINSHASA","NSELE",382488,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,8131
"629","RDCKINBAR30","RDC","KINSHASA","BARUMBU",172524,30,"07/30/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.6,1,8041
"630","RDCKINBUM30","RDC","KINSHASA","BUMBU",383675,30,"07/30/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,8042
"631","RDCKINKGB30","RDC","KINSHASA","KINGABWA",238202,30,"07/30/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.8,1,8043
"632","RDCKINLEM30","RDC","KINSHASA","LEMBA",331042,30,"07/30/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,6,0,0,0,6,0,0,1.8,1,8044
"633","RDCKINLIN30","RDC","KINSHASA","LINGWALA",97732,30,"07/30/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,1,1,8045
"634","RDCKINLUF30","RDC","KINSHASA","LUFUNGULA",145207,30,"07/30/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.7,1,8046
"635","RDCKINMSU30","RDC","KINSHASA","MASINA I",379527,30,"07/30/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.5,1,8047
"636","RDCKINNDJ30","RDC","KINSHASA","NDJILI",365847,30,"07/30/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,0,0,0,3,0,0,0.8,1,8048
"637","RDCKINBAN31","RDC","KINSHASA","BANDALUNGWA",206435,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,8075
"638","RDCKINLIN31","RDC","KINSHASA","LINGWALA",97732,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,4,0,0,0,4,0,0,4.1,1,8111
"639","RDCKINMSD31","RDC","KINSHASA","MASINA II",313423,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.3,1,8122
"640","RDCKINKGS31","RDC","KINSHASA","KINGASANI",251373,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.8,1,8126
"641","RDCKINBIO31","RDC","KINSHASA","BINZA-OZONE",425134,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,2,0,1,0,0,0,3,0,0,0.7,1,8150
"642","RDCKINSEL31","RDC","KINSHASA","SELEMBAO",395476,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,8155
"643","RDCKINKIS28","RDC","KINSHASA","KISENSO",491985,28,"11/07/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,1,0,0,0,2,0,0,0.4,1,8186
"644","RDCKINBUM31","RDC","KINSHASA","BUMBU",383675,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,8190
"645","RDCKINKGB31","RDC","KINSHASA","KINGABWA",238202,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.8,1,8191
"646","RDCKINLEM31","RDC","KINSHASA","LEMBA",331042,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.6,1,8192
"647","RDCKINMAK31","RDC","KINSHASA","MAKALA",340104,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,4,0,0,0,4,0,0,1.2,1,8193
"648","RDCKINMAT31","RDC","KINSHASA","MATETE",327607,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.6,1,8194
"649","RDCKINNGI31","RDC","KINSHASA","NGIRI-NGIRI",184308,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,1.1,1,8195
"650","RDCKINNSE31","RDC","KINSHASA","NSELE",382488,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.5,1,8196
"651","RDCKINNDJ32","RDC","KINSHASA","NDJILI",365847,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,5,1,0,0,6,1,17,1.6,1,8229
"652","RDCKINKIS32","RDC","KINSHASA","KISENSO",491985,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.2,1,8269
"653","RDCKINLIN32","RDC","KINSHASA","LINGWALA",97732,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,1,1,8288
"654","RDCKINKIM32","RDC","KINSHASA","KIMBANSEKE",319562,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,8289
"655","RDCKINMSU32","RDC","KINSHASA","MASINA I",379527,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,2,0,0,0,2,0,0,0.5,1,8290
"656","RDCKINBIM32","RDC","KINSHASA","BINZA-METEO",456137,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.2,1,8291
"657","RDCKINMGD32","RDC","KINSHASA","MONT-NGAFULA II",164242,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.6,1,8292
"658","RDCKINBUM31","RDC","KINSHASA","BUMBU",383675,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,8169
"659","RDCKINKIS31","RDC","KINSHASA","KISENSO",491985,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,4,0,3,0,0,0,7,0,0,1.4,1,8178
"660","RDCKINLIM31","RDC","KINSHASA","LIMETE",213270,31,"01/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,0,0,0,3,0,0,1.4,1,8180
"661","RDCKINBIO","RDC","KINSHASA","BINZA-OZONE",425134,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.2,1,8199
"662","RDCKINMLU32","RDC","KINSHASA","MALUKU I",204337,32,"08/08/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,8208
"663","RDCKINBAR32","RDC","KINSHASA","BARUMBU",172524,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.6,1,8215
"664","RDCKINNGA32","RDC","KINSHASA","NGABA",206710,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,2,0,0,0,3,0,0,1.5,1,8238
"665","RDCKINKIK32","RDC","KINSHASA","KIKIMI",292158,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,8243
"666","RDCKINMAK32","RDC","KINSHASA","MAKALA",340104,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.3,1,8246
"667","RDCKINKLD32","RDC","KINSHASA","KALAMU II",147894,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.7,1,8250
"668","RDCKINLIM32","RDC","KINSHASA","LIMETE",213270,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,8252
"669","RDCKINBUM32","RDC","KINSHASA","BUMBU",383675,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,1,0,0,0,0,0,1,0,0,0.3,1,8277
"670","RDCKINBAN32","RDC","KINSHASA","BANDALUNGWA",206435,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.5,1,8285
"671","RDCKINKGS32","RDC","KINSHASA","KINGASANI",251373,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,3,0,0,0,3,0,0,1.2,1,8286
"672","RDCKINKLD32","RDC","KINSHASA","KALAMU II",147894,32,"08/08/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,0,0,1,0,0,0.7,1,8287
"673","RDCMANKIN02","RDC","MANIEMA","KINDU",81957,2,"11/01/16 00:00:00","CHOLERA",NA,NA,0,0,1,0,NA,NA,1,0,0,1.2,1,8351
"674","RDCMANKIN01","RDC","MANIEMA","KINDU",81957,1,"04/01/16 00:00:00","CHOLERA",NA,NA,1,0,3,0,NA,NA,4,0,0,4.9,1,8341
"675","RDCMANALU02","RDC","MANIEMA","ALUNGULI",51981,2,"11/01/16 00:00:00","CHOLERA",NA,NA,0,0,2,0,NA,NA,2,0,0,3.8,1,8406
"676","RDCMANKIN04","RDC","MANIEMA","KINDU",81957,4,"01/25/16 00:00:00","CHOLERA",NA,NA,0,0,2,0,NA,NA,2,0,0,2.4,1,8510
"677","RDCMANKIN05","RDC","MANIEMA","KINDU",81957,5,"01/02/16 00:00:00","CHOLERA",NA,NA,2,0,5,0,NA,NA,7,0,0,8.5,1,8583
"678","RDCMANALU03","RDC","MANIEMA","ALUNGULI",51981,3,"01/18/16 00:00:00","CHOLERA",NA,NA,1,0,3,0,NA,NA,4,0,0,7.7,1,8465
"679","RDCMANFER04","RDC","MANIEMA","FEREKENI",52144,4,"01/25/16 00:00:00","FIEVRE JAUNE",NA,NA,0,0,1,0,NA,NA,1,0,0,1.9,1,8488
"680","RDCMANKAI07","RDC","MANIEMA","KAILO",99607,7,"02/15/16 00:00:00","CHOLERA",NA,NA,3,0,3,0,NA,NA,6,0,0,6,1,8708
